56,1471.147860,408.199564,39.557914613121,-4.518618510701,BORDE_INTERPOLADO,4,14
57,324.546948,509.301724,39.373476856970,-7.189218611503,BORDE_INTERPOLADO,5,1
58,344.007301,509.989028,39.372763185318,-7.143949425302,RETICULA_UTM_RASTER,5,2
59,443.771597,513.512518,39.368828748417,-6.911902366344,RETICULA_UTM_RASTER,5,3
60,543.535893,517.036008,39.364431693391,-6.679905333453,RETICULA_UTM_RASTER,5,4
61,643.300189,520.559498,39.359572861255,-6.447962448927,RETICULA_UTM_RASTER,5,5
62,743.064485,524.082989,39.354252395165,-6.216076192478,RETICULA_UTM_RASTER,5,6
63,835.193125,527.392321,39.348912368252,-6.001350026919,FRONTERA_HUSOS_29_30,5,7
64,927.304059,524.652837,39.354256632289,-5.786623807955,RETICULA_UTM_RASTER,5,8
65,1027.049239,521.645934,39.359579901295,-5.554738042699,RETICULA_UTM_RASTER,5,9
66,1126.794419,518.639032,39.364440863974,-5.322793202981,RETICULA_UTM_RASTER,5,10
67,1226.539599,515.632129,39.368840502852,-5.090794713926,RETICULA_UTM_RASTER,5,11
68,1326.284779,512.625227,39.372778938023,-4.858749145180,RETICULA_UTM_RASTER,5,12
69,1426.029960,509.618324,39.376255542475,-4.626658435338,RETICULA_UTM_RASTER,5,13
70,1471.644501,508.243235,39.377690181495,-4.520509886745,BORDE_INTERPOLADO,5,14
71,323.310711,609.434880,39.193266630936,-7.188540700641,BORDE_INTERPOLADO,6,1
72,340.481712,610.041328,39.192640158011,-7.148699291128,RETICULA_UTM_RASTER,6,2
73,440.246008,613.564818,39.188731152150,-6.917245018340,RETICULA_UTM_RASTER,6,3
74,540.010304,617.088308,39.184362051049,-6.685840213751,RETICULA_UTM_RASTER,6,4
75,639.774600,620.611798,39.179533711980,-6.454489229573,RETICULA_UTM_RASTER,6,5
76,739.538896,624.135288,39.174245991811,-6.223194636786,RETICULA_UTM_RASTER,6,6
77,834.925350,627.511027,39.168743640827,-6.001347844390,FRONTERA_HUSOS_29_30,6,7
78,930.293463,624.621362,39.174249722775,-5.779499706395,RETICULA_UTM_RASTER,6,8
79,1030.038643,621.614459,39.179539645654,-5.548205328565,RETICULA_UTM_RASTER,6,9
80,1129.783823,618.607557,39.184370236737,-5.316852106838,RETICULA_UTM_RASTER,6,10
81,1229.529003,615.600654,39.188741293627,-5.085445644872,RETICULA_UTM_RASTER,6,11
82,1329.274184,612.593752,39.192654965206,-4.853995398644,RETICULA_UTM_RASTER,6,12
83,1429.019364,609.586849,39.196109813631,-4.622498346199,RETICULA_UTM_RASTER,6,13
84,1472.141143,608.286906,39.197459874670,-4.522406610227,BORDE_INTERPOLADO,6,14
85,322.074473,709.568035,39.013052208901,-7.187847006226,BORDE_INTERPOLADO,7,1
86,336.956123,710.093627,39.012511838685,-7.153405307413,RETICULA_UTM_RASTER,7,2
87,436.720419,713.617118,39.008626797305,-6.922540073252,RETICULA_UTM_RASTER,7,3
88,536.484715,717.140608,39.004285917284,-6.691723051574,RETICULA_UTM_RASTER,7,4
89,636.249011,720.664098,38.999489072357,-6.460958937392,RETICULA_UTM_RASTER,7,5
90,736.013307,724.187588,38.994234673820,-6.230252082440,RETICULA_UTM_RASTER,7,6
91,834.657573,727.629316,38.988570637882,-6.001346235022,FRONTERA_HUSOS_29_30,7,7
92,933.282867,724.589887,38.994237332977,-5.772440126292,RETICULA_UTM_RASTER,7,8
93,1033.028047,721.582984,38.999494103815,-5.541731922383,RETICULA_UTM_RASTER,7,9
94,1132.773227,718.576082,39.004294212453,-5.310965710435,RETICULA_UTM_RASTER,7,10
95,1232.518407,715.569179,39.008637249741,-5.080146444925,RETICULA_UTM_RASTER,7,11
96,1332.263588,712.562276,39.012525372101,-4.849282578818,RETICULA_UTM_RASTER,7,12
97,1432.008768,709.555374,39.015958286985,-4.618375968331,RETICULA_UTM_RASTER,7,13
98,1472.637784,708.330578,39.017224969491,-4.524309612209,BORDE_INTERPOLADO,7,14
99,320.838235,809.701191,38.832833694242,-7.187139569879,BORDE_INTERPOLADO,8,1
100,333.430534,810.145927,38.832378764767,-7.158070211472,RETICULA_UTM_RASTER,8,2
101,433.194830,813.669417,38.828519081035,-6.927790918666,RETICULA_UTM_RASTER,8,3
102,532.959126,817.192907,38.824204442207,-6.697553991341,RETICULA_UTM_RASTER,8,4
103,632.723422,820.716398,38.819437486992,-6.467370350149,RETICULA_UTM_RASTER,8,5
104,732.487718,824.239888,38.814216906727,-6.237244622572,RETICULA_UTM_RASTER,8,6
105,834.389795,827.747186,38.808394274231,-6.001344030138,FRONTERA_HUSOS_29_30,8,7
106,936.272271,824.558412,38.814219706371,-5.765443619884,RETICULA_UTM_RASTER,8,8
107,1036.017451,821.551509,38.819443072383,-5.535317175195,RETICULA_UTM_RASTER,8,9
108,1135.762631,818.544606,38.824212738951,-5.305133495016,RETICULA_UTM_RASTER,8,10
109,1235.507812,815.537704,38.828529229568,-5.074894349350,RETICULA_UTM_RASTER,8,11
110,1335.252992,812.530801,38.832392264395,-4.844609421618,RETICULA_UTM_RASTER,8,12
111,1434.998172,809.523899,38.835800871980,-4.614287125218,RETICULA_UTM_RASTER,8,13
112,1473.134426,808.374249,38.836984606588,-4.526215971833,BORDE_INTERPOLADO,8,14
113,319.655791,905.477124,38.660452551626,-7.186449723427,BORDE_INTERPOLADO,9,1
114,330.071144,905.481680,38.660731740707,-7.162476474257,BORDE_INTERPOLADO,9,2
115,429.958059,905.525366,38.663159087808,-6.932567031216,BORDE_INTERPOLADO,9,3
116,529.844975,905.569052,38.665133380085,-6.702661204679,BORDE_INTERPOLADO,9,4
117,629.731890,905.612738,38.666655241448,-6.472766325539,BORDE_INTERPOLADO,9,5
118,729.618806,905.656424,38.667724507369,-6.242888820345,BORDE_INTERPOLADO,9,6
119,834.181280,905.702155,38.668100042852,-6.001343135486,FRONTERA_HUSOS_BORDE_INTERPOLADO,9,7
120,938.700116,905.747867,38.668013300187,-5.759807636860,BORDE_INTERPOLADO,9,8
121,1038.536519,905.791531,38.667714801481,-5.529955737794,BORDE_INTERPOLADO,9,9
122,1138.372921,905.835195,38.666962479060,-5.300083403126,BORDE_INTERPOLADO,9,10
123,1238.209324,905.878859,38.665758524746,-5.070187806885,BORDE_INTERPOLADO,9,11
124,1338.045727,905.922523,38.664103028673,-4.840285118782,BORDE_INTERPOLADO,9,12
125,1437.882129,905.966187,38.661993572285,-4.610377676106,BORDE_INTERPOLADO,9,13
126,1473.618974,905.981816,38.661128854925,-4.528081208115,BORDE_INTERPOLADO,9,14
